timestamp,price
2023-10-18 00:00:00,1565.060587724063
2023-10-19 00:00:00,1564.0711872017082
2023-10-20 00:00:00,1568.3746833451946
2023-10-21 00:00:00,1603.9099355967796
2023-10-22 00:00:00,1629.2955293417388
2023-10-23 00:00:00,1664.5706380939323
2023-10-24 00:00:00,1764.9303085804013
2023-10-25 00:00:00,1784.773410988584
2023-10-26 00:00:00,1785.555149097494
2023-10-27 00:00:00,1804.1617691384567
2023-10-28 00:00:00,1780.5704118622923
2023-10-29 00:00:00,1776.3535658345309
2023-10-30 00:00:00,1798.1654135455137
2023-10-31 00:00:00,1809.639301345049
2023-11-01 00:00:00,1816.803148929945
2023-11-02 00:00:00,1846.482230513473
2023-11-03 00:00:00,1800.9071798806326
2023-11-04 00:00:00,1834.1730567056395
2023-11-05 00:00:00,1855.454385276214
2023-11-06 00:00:00,1895.9380660074166
2023-11-07 00:00:00,1898.5182255844231
2023-11-08 00:00:00,1887.315321843377
2023-11-09 00:00:00,1891.491779137154
2023-11-10 00:00:00,2128.6095039438633
2023-11-11 00:00:00,2078.853466304058
2023-11-12 00:00:00,2052.994586063755
2023-11-13 00:00:00,2046.0870799735535
2023-11-14 00:00:00,2060.5328561356905
2023-11-15 00:00:00,1980.5154306252414
2023-11-16 00:00:00,2061.635532253063
2023-11-17 00:00:00,1962.243839589886
2023-11-18 00:00:00,1956.5174321166123
2023-11-19 00:00:00,1962.6305661102026
2023-11-20 00:00:00,2011.1267210635335
2023-11-21 00:00:00,2022.3881475372507
2023-11-22 00:00:00,1940.4448103653
2023-11-23 00:00:00,2065.9414413104028
2023-11-24 00:00:00,2062.269551857858
2023-11-25 00:00:00,2080.8517575183496
2023-11-26 00:00:00,2085.426621540017
2023-11-27 00:00:00,2064.0742181655314
2023-11-28 00:00:00,2030.000505811856
2023-11-29 00:00:00,2048.535256652576
2023-11-30 00:00:00,2025.9373276989
2023-12-01 00:00:00,2051.7567179446996
2023-12-02 00:00:00,2085.7123613209396
2023-12-03 00:00:00,2165.297880951399
2023-12-04 00:00:00,2190.7040403697074
2023-12-05 00:00:00,2242.961542677477
2023-12-06 00:00:00,2294.0951698534136
2023-12-07 00:00:00,2232.0254402104606
2023-12-08 00:00:00,2354.386930946088
2023-12-09 00:00:00,2359.8890564833255
2023-12-10 00:00:00,2341.07248115182
2023-12-11 00:00:00,2352.0987284889175
2023-12-12 00:00:00,2222.3468384000316
2023-12-13 00:00:00,2200.3337161808727
2023-12-14 00:00:00,2260.8823525751127
2023-12-15 00:00:00,2317.4650743736975
2023-12-16 00:00:00,2219.9516178764084
2023-12-17 00:00:00,2227.936447135476
2023-12-18 00:00:00,2199.5401211883855
2023-12-19 00:00:00,2216.929013563485
2023-12-20 00:00:00,2176.8394126574362
2023-12-21 00:00:00,2198.421404460542
2023-12-22 00:00:00,2236.186961753279
2023-12-23 00:00:00,2327.048962711535
2023-12-24 00:00:00,2310.955662998272
2023-12-25 00:00:00,2264.911143671657
2023-12-26 00:00:00,2273.6326121146535
2023-12-27 00:00:00,2230.8761843957795
2023-12-28 00:00:00,2376.771249284193
2023-12-29 00:00:00,2345.2607087446872
2023-12-30 00:00:00,2299.5262072752594
2023-12-31 00:00:00,2294.3440063451
2024-01-01 00:00:00,2279.9410085689606
2024-01-02 00:00:00,2350.0262860085095
2024-01-03 00:00:00,2360.7821195890947
2024-01-04 00:00:00,2211.1708278638766
2024-01-05 00:00:00,2270.977439333732
2024-01-06 00:00:00,2267.087035484658
2024-01-07 00:00:00,2241.5108270042424
2024-01-08 00:00:00,2220.151561688879
2024-01-09 00:00:00,2331.6603294356382
2024-01-10 00:00:00,2341.160624264102
2024-01-11 00:00:00,2588.769163919145
2024-01-12 00:00:00,2618.3298618964914
2024-01-13 00:00:00,2524.5016938912413
2024-01-14 00:00:00,2575.9247354333543
2024-01-15 00:00:00,2477.9374784307734
2024-01-16 00:00:00,2515.3199803936955
2024-01-17 00:00:00,2589.4826316304293
2024-01-18 00:00:00,2528.3287854519394
2024-01-19 00:00:00,2467.3289785137254
2024-01-20 00:00:00,2489.6180646533794
2024-01-21 00:00:00,2470.2636151036777
2024-01-22 00:00:00,2454.909543339834
2024-01-23 00:00:00,2307.5870034987734
2024-01-24 00:00:00,2241.942776155338
2024-01-25 00:00:00,2236.7393130974074
2024-01-26 00:00:00,2219.6145274459245
2024-01-27 00:00:00,2268.8707315074744
2024-01-28 00:00:00,2267.907851752534
2024-01-29 00:00:00,2257.0544646456055
2024-01-30 00:00:00,2314.59472753004
2024-01-31 00:00:00,2344.001400019654
2024-02-01 00:00:00,2282.4858670158414
2024-02-02 00:00:00,2301.737299308667
2024-02-03 00:00:00,2307.4329984830933
2024-02-04 00:00:00,2294.7159248044077
2024-02-05 00:00:00,2290.084492877089
2024-02-06 00:00:00,2298.669906674278
2024-02-07 00:00:00,2372.7608787345252
2024-02-08 00:00:00,2424.0730404652095
2024-02-09 00:00:00,2420.9685614791365
2024-02-10 00:00:00,2487.8508971967804
2024-02-11 00:00:00,2499.4921841564314
2024-02-12 00:00:00,2505.076808453919
2024-02-13 00:00:00,2657.990407976775
2024-02-14 00:00:00,2641.5360974921623
2024-02-15 00:00:00,2780.372974906562
2024-02-16 00:00:00,2826.821475855177
2024-02-17 00:00:00,2807.3717030539606
2024-02-18 00:00:00,2788.561332499608
2024-02-19 00:00:00,2874.945276040071
2024-02-20 00:00:00,2943.723084777655
2024-02-21 00:00:00,3015.438952062055
2024-02-22 00:00:00,2977.0820166829903
2024-02-23 00:00:00,2974.1315861319913
2024-02-24 00:00:00,2926.2859129063513
2024-02-25 00:00:00,2988.317384063568
2024-02-26 00:00:00,3113.4082982877167
2024-02-27 00:00:00,3173.62994683714
2024-02-28 00:00:00,3242.0476538223666
2024-02-29 00:00:00,3380.8039555421246
2024-03-01 00:00:00,3347.6904724233455
2024-03-02 00:00:00,3431.75199772032
2024-03-03 00:00:00,3421.89214692414
2024-03-04 00:00:00,3487.190931866777
2024-03-05 00:00:00,3634.311067557102
2024-03-06 00:00:00,3581.5348849085663
2024-03-07 00:00:00,3822.365818156151
2024-03-08 00:00:00,3861.9009990137733
2024-03-09 00:00:00,3893.6138841967036
2024-03-10 00:00:00,3916.041187699099
2024-03-11 00:00:00,3887.473104733291
2024-03-12 00:00:00,4070.6040749869985
2024-03-13 00:00:00,3978.685771378112
2024-03-14 00:00:00,4007.9121260756656
2024-03-15 00:00:00,3879.038366642958
2024-03-16 00:00:00,3738.381184462065
2024-03-17 00:00:00,3514.222472178163
2024-03-18 00:00:00,3643.280347379834
2024-03-19 00:00:00,3525.8936406700236
2024-03-20 00:00:00,3171.293836639821
2024-03-21 00:00:00,3515.6884318548646
2024-03-22 00:00:00,3493.4304387798707
2024-03-23 00:00:00,3322.891277320318
2024-03-24 00:00:00,3353.371241538487
2024-03-25 00:00:00,3454.257071389558
2024-03-26 00:00:00,3588.493402189288
2024-03-27 00:00:00,3591.5485279028403
2024-03-28 00:00:00,3505.2181161826984
2024-03-29 00:00:00,3560.26151146781
2024-03-30 00:00:00,3516.096057627979
2024-03-31 00:00:00,3507.6606559474685
2024-04-01 00:00:00,3644.767598784896
2024-04-02 00:00:00,3508.2477201085417
2024-04-03 00:00:00,3274.901203544406
2024-04-04 00:00:00,3316.6829546775257
2024-04-05 00:00:00,3332.089836615912
2024-04-06 00:00:00,3320.2815889834437
2024-04-07 00:00:00,3362.838907503287
2024-04-08 00:00:00,3453.4361261792887
2024-04-09 00:00:00,3695.239391141908
2024-04-10 00:00:00,3503.6535996841044
2024-04-11 00:00:00,3539.7630640649413
2024-04-12 00:00:00,3508.5784984486436
2024-04-13 00:00:00,3245.5005926983195
2024-04-14 00:00:00,3022.0057852476043
2024-04-15 00:00:00,3157.683765827796
2024-04-16 00:00:00,3101.190735674771
2024-04-17 00:00:00,3083.7060147660673
2024-04-18 00:00:00,2982.6157347097997
2024-04-19 00:00:00,3064.9115922294277
2024-04-20 00:00:00,3065.682561565907
2024-04-21 00:00:00,3152.1915066519473
2024-04-22 00:00:00,3147.13775429932
2024-04-23 00:00:00,3199.769589894069
2024-04-24 00:00:00,3218.9672686428075
2024-04-25 00:00:00,3138.814357009402
2024-04-26 00:00:00,3157.6193174815944
2024-04-27 00:00:00,3131.4192197400516
2024-04-28 00:00:00,3259.2522227654413
2024-04-29 00:00:00,3259.503404256033
2024-04-30 00:00:00,3213.6890004948136
2024-05-01 00:00:00,3018.549635877818
2024-05-02 00:00:00,2976.0902075157046
2024-05-03 00:00:00,2988.5486490452654
2024-05-04 00:00:00,3102.1512923656555
2024-05-05 00:00:00,3115.0233215730136
2024-05-06 00:00:00,3136.57511039041
2024-05-07 00:00:00,3064.5913995603364
2024-05-08 00:00:00,3015.1597696166846
2024-05-09 00:00:00,2975.72696606529
2024-05-10 00:00:00,3038.3447046668207
2024-05-11 00:00:00,2910.684500017475
2024-05-12 00:00:00,2908.9827849031903
2024-05-13 00:00:00,2931.3106669139133
2024-05-14 00:00:00,2948.3034552659406
2024-05-15 00:00:00,2881.7959916152945
2024-05-16 00:00:00,3035.758955126304
2024-05-17 00:00:00,2943.5851283842208
2024-05-18 00:00:00,3095.9968442929658
2024-05-19 00:00:00,3120.5493782541066
2024-05-20 00:00:00,3071.324418093757
2024-05-21 00:00:00,3656.390090299324
2024-05-22 00:00:00,3792.486220211773
2024-05-23 00:00:00,3741.897740560911
2024-05-23 16:45:54,3804.2332678211737
